source_id,title,author,matched_by,action,changed_fields,reason,existing_title,existing_author,new_title,new_author
4497a288-a9ac-4485-8c15-ed15314d5e91,"Utilitarianism, Liberty, and Representative Government",John Stuart Mill,,INSERT,,no match found,,,"Utilitarianism, Liberty, and Representative Government",John Stuart Mill
449cf804-2bd2-469f-b8cd-c9c97c028ab3,Statistical Methods for the Information Professional,Liwen Vaughan,,INSERT,,no match found,,,Statistical Methods for the Information Professional,Liwen Vaughan
44a4f1df-e2a7-4e03-92aa-7a4b917dead1,Nicomachean Ethics,Aristotle,title+author(exact),UPDATE,description|publisher|year|language|category_id,,Nicomachean Ethics,Aristotle,Nicomachean Ethics,Aristotle
44a7b85b-c5e5-4267-a957-0f42d4b463a3,Supplement to Uzbek Textbook,Khaĭrulla Ismatullaev,,INSERT,,no match found,,,Supplement to Uzbek Textbook,Khaĭrulla Ismatullaev
44baae70-6cb0-43d8-8f4d-c3bbdcccd5e4,Acharnians,Aristophanes,title+author(exact),UPDATE,publisher|year|language,,Acharnians,Aristophanes,Acharnians,Aristophanes
44c0b17e-e666-409e-a06c-e7eefac2033d,Handbook of Medical Library Practice,Medical Library Association (U.S.); J. Doe; M. L. Marshall,fuzzy(1.000),UPDATE,title|author|year|language,,Handbook of MEDICAL LIBRARY PRACTICE,Unknown,Handbook of Medical Library Practice,Medical Library Association (U.S.); J. Doe; M. L. Marshall
44c3f4d6-7d4e-4ebf-8b36-d24e43d3be68,Variations,Peter Tchaikovsky,,INSERT,,no match found,,,Variations,Peter Tchaikovsky
44e306c5-5c8f-4e8d-87cc-c98ea5c64e81,History of the Persian Empire,A. T. Olmstead,,INSERT,,no match found,,,History of the Persian Empire,A. T. Olmstead
44e3e30c-4c27-43a1-b4f4-af03e54e59ec,Amharic-English dictionary,Thomas Leiper Kane,,INSERT,,no match found,,,Amharic-English dictionary,Thomas Leiper Kane
44e78a0e-28bf-49ce-89f5-4966218c7cc9,Dialogical Philosophy from Kierkegaard to Buber,Shmuel Hugo Bergman,title+author(exact),UPDATE,title|description|publisher|year|language|category_id,,Dialogical Philosophy From Kierkegaard to Buber,Shmuel Hugo Bergman,Dialogical Philosophy from Kierkegaard to Buber,Shmuel Hugo Bergman
44f71bc6-d082-465c-a6e7-570bd55fa814,Theogony,Hesiod,,INSERT,,no match found,,,Theogony,Hesiod
44ff8073-bf3e-439f-b9ae-e560c9ec7ebb,The Prints of Lucas Van Leyden & His Contemporaries,Ellen S. Jacobowitz; Stephanie Loeb Stepanek; National Gallery of Art (U.S.),,INSERT,,no match found,,,The Prints of Lucas Van Leyden & His Contemporaries,Ellen S. Jacobowitz; Stephanie Loeb Stepanek; National Gallery of Art (U.S.)
45047b1f-e05f-4ff7-a647-cd617fd5a3e4,A History of the Ancient World,M. Rostovtzeff,title+author(exact),UPDATE,year|language,,A History of the Ancient World,M. Rostovtzeff,A History of the Ancient World,M. Rostovtzeff
451a0282-a873-4ec7-8d94-0cf349442852,The Symposium of Plato,R. G. Bury,title+author(exact),UPDATE,description|publisher|year|language|category_id,,The Symposium of Plato,R. G. Bury,The Symposium of Plato,R. G. Bury
451e78ab-e239-4ac0-bb56-d180401bdf3d,The Jewish World,Elie Kedourie,,INSERT,,no match found,,,The Jewish World,Elie Kedourie
45251275-8c5a-4df3-af5e-3bf0bfad3fd5,The Journals of André Gide,André Gide,,INSERT,,no match found,,,The Journals of André Gide,André Gide
453425fd-6270-4f26-908c-bcaac79c87e7,"Music Cultures of the Pacific, the Near East, and Asia",William P. Malm,,INSERT,,no match found,,,"Music Cultures of the Pacific, the Near East, and Asia",William P. Malm
45368413-ebbe-49f2-9651-1ef6cb965bfd,The Jewish Quarterly Review,Naftali Hirts Ṭur-Sinai,,INSERT,,no match found,,,The Jewish Quarterly Review,Naftali Hirts Ṭur-Sinai
4536a968-5d1d-4d60-949a-f5a41b675cbe,The Cambridge Companion to Husserl,Barry Smith; David Woodruff Smith,,INSERT,,no match found,,,The Cambridge Companion to Husserl,Barry Smith; David Woodruff Smith
4549ba78-dd6c-4730-87b0-41aeac9d4155,The Unmarried Mother in Our Society,Sara Boudin Edlin,title+author(exact),UPDATE,author|year|language,,The Unmarried Mother in Our Society,Sara B. Edlin,The Unmarried Mother in Our Society,Sara Boudin Edlin
4555f432-60f0-43fa-9bef-d9f29663bb4e,The Jews of Islam,Bernard Lewis,,INSERT,,no match found,,,The Jews of Islam,Bernard Lewis
455fba65-cc7d-43fb-9bc9-a872bf88f43e,Too Late The Phalarope,Alan Paton,,INSERT,,no match found,,,Too Late The Phalarope,Alan Paton
456ac16e-0490-4205-bde1-c34ae7b4ae32,The Historical Method of Herodotus,Donald Lateiner,,INSERT,,no match found,,,The Historical Method of Herodotus,Donald Lateiner
457d96ba-767d-4f7d-899b-7303f416019b,Julchen,Wilhelm Busch,,INSERT,,no match found,,,Julchen,Wilhelm Busch
4586721d-f87c-4f9b-b35e-4a284fc0b724,Bar Mitzvah & Tefillin Secrets,David Meisels,,INSERT,,no match found,,,Bar Mitzvah & Tefillin Secrets,David Meisels
45915170-42ed-4292-af91-0d25ccc1dfb5,The Fifth Son,Elie Wiesel,,INSERT,,no match found,,,The Fifth Son,Elie Wiesel
45925fbe-2c97-40d3-8a78-027408097221,The Philosophy of History,Georg Wilhelm Friedrich Hegel; Charles Hegel; James Sibree; C. J. Friedrich,,INSERT,,no match found,,,The Philosophy of History,Georg Wilhelm Friedrich Hegel; Charles Hegel; James Sibree; C. J. Friedrich
459b8d0e-3b14-4c57-be74-b7301d99d76f,The Human Condition,Hannah Arendt,title+author(exact),UPDATE,description|publisher|year|language|category_id,,The Human Condition,Hannah Arendt,The Human Condition,Hannah Arendt
459eb333-23db-45a6-8b15-08fbfece1b52,Three Archaic Poets,Anne Pippin Burnett,,INSERT,,no match found,,,Three Archaic Poets,Anne Pippin Burnett
45ae9507-8cb3-4aae-9cdf-f29ee3e5ac40,Language and Politics,Fred Reinhard Dallmayr,title+author(exact),UPDATE,author|year|language,,Language and Politics,Fred Dallmayr,Language and Politics,Fred Reinhard Dallmayr
45d8fac2-f414-4862-9db7-e8065e5dfe31,Demosthenis Orationes,S. H. Butcher,,INSERT,,no match found,,,Demosthenis Orationes,S. H. Butcher
45dc750f-02d5-43d0-aeb0-38d9b1781b15,Jane Eyre,Charlotte Brontë,,INSERT,,no match found,,,Jane Eyre,Charlotte Brontë
45f091b8-6a51-43c4-a31f-087b1749d872,A History of Greek Literature,Moses Hadas,,INSERT,,no match found,,,A History of Greek Literature,Moses Hadas
45fbae2e-94cb-4625-ba80-a54b55d16e1f,The New Simonides,Deborah Boedeker; David Sider,,INSERT,,no match found,,,The New Simonides,Deborah Boedeker; David Sider
460cdf07-403c-4fa5-a7de-aa6f862bfef1,Kabbalah,Shahar Arzy; Moshe Idel,,INSERT,,no match found,,,Kabbalah,Shahar Arzy; Moshe Idel
461abd36-d897-4a5b-9b59-377f88ce4b84,"The Works Of Lord Byron, Letters and Journals, Vol 1",Lord Byron,,INSERT,,no match found,,,"The Works Of Lord Byron, Letters and Journals, Vol 1",Lord Byron
462a6598-b5d9-45b7-9081-c94f0d4951fe,The Oxford history of the classical world,John Boardman,,INSERT,,no match found,,,The Oxford history of the classical world,John Boardman
46353f7c-78ba-47af-af08-aa3664726f32,Statistics: an Introductory Analysis,Taro Yamane,,INSERT,,no match found,,,Statistics: an Introductory Analysis,Taro Yamane
46481ddf-4eec-4d16-afcf-43261f97f552,Freedom,Orlando Patterson,,INSERT,,no match found,,,Freedom,Orlando Patterson
464b17b5-c1ec-4667-9a20-787d1b280e98,The Apocrypha and Pseudepigrapha of the Old Testament in English,R. H. Charles,,INSERT,,no match found,,,The Apocrypha and Pseudepigrapha of the Old Testament in English,R. H. Charles
464f78a9-cc7a-446c-9b70-e785cc386f04,Handbuch der israelitischen Geschichte von der Zeit des Bibel-Abschlusses bis zur Gegenwart,Meyer Kayserling,,INSERT,,no match found,,,Handbuch der israelitischen Geschichte von der Zeit des Bibel-Abschlusses bis zur Gegenwart,Meyer Kayserling
4652a967-5254-4b58-a4db-b538b9d61fd5,"Ex-voto de bois, de pierre et de bronze du sanctuaire des sources de la Seine",R. Martin,,INSERT,,no match found,,,"Ex-voto de bois, de pierre et de bronze du sanctuaire des sources de la Seine",R. Martin
46531f86-0a9e-4c21-9397-7124286b3ffc,Shangri-La,Michael Buckley,,INSERT,,no match found,,,Shangri-La,Michael Buckley
465540ad-773a-4538-986e-b4ff59c5c94b,Kalendarz żydowski - almanach 1991-1992,Michał Friedman; Zwjązek religijny wyznania Mojżeszowego (Warszawa),,INSERT,,no match found,,,Kalendarz żydowski - almanach 1991-1992,Michał Friedman; Zwjązek religijny wyznania Mojżeszowego (Warszawa)
465be4e0-548d-4190-b4b5-6b0fd45a1888,The Rime of the Ancient Mariner,Samuel Taylor Coleridge,,INSERT,,no match found,,,The Rime of the Ancient Mariner,Samuel Taylor Coleridge
46606b65-4812-4c91-a19e-34dfcad79482,Nubes,Aristophanes,title+author(exact),UPDATE,title|author|year|language,,NUBES,ARISTOPHANIS,Nubes,Aristophanes
4667ffbd-9e0a-45a3-bac2-dcdfd424c681,Pictures Of Fidelman,Bernard Malamud,,INSERT,,no match found,,,Pictures Of Fidelman,Bernard Malamud
4675be88-5dcb-4ea7-ab7d-24580ca31dec,The Concept of Law,H. L. A. Hart,,INSERT,,no match found,,,The Concept of Law,H. L. A. Hart
467a6007-0182-42c0-b8e2-109ae4641eb8,The Faith of Israel,Albert H. Friedlander,,INSERT,,no match found,,,The Faith of Israel,Albert H. Friedlander
467babde-07ac-42cb-ae77-e046e47b13d7,Sefer she'elot uteshuvot Hazon Nahum 'orah hayim ve-yoreh déah,Nachum Wejdenfeld,,INSERT,,no match found,,,Sefer she'elot uteshuvot Hazon Nahum 'orah hayim ve-yoreh déah,Nachum Wejdenfeld
467d64b1-493e-4592-869d-82f297ee631a,Tristes tropiques,Claude Lévi-Strauss,,INSERT,,no match found,,,Tristes tropiques,Claude Lévi-Strauss
467e8206-e8c1-461d-8493-62644bfe0c56,Consulare imperium,Adalberto Giovannini,,INSERT,,no match found,,,Consulare imperium,Adalberto Giovannini
468a61f3-81a3-4e3f-bfb0-52b8fba2f85e,The Book And The Sword,David Weiss Halivni,title+author(exact),UPDATE,title|description|publisher|year|language,,The Book and the Sword,David Weiss Halivni,The Book And The Sword,David Weiss Halivni
4691ac67-9fb0-403b-afe8-4711bcec8bd1,From the Ends of the Earth,Martin Gilbert,,INSERT,,no match found,,,From the Ends of the Earth,Martin Gilbert
46a36d69-cad1-4214-9834-ae10ec908b92,The Islḿic World,William Hardy McNeill,,INSERT,,no match found,,,The Islḿic World,William Hardy McNeill
46a9e971-6be7-41d9-a0cb-1ba70e5ecce0,Judaica Reference Sources,Charles Cutter; Micha Falk Oppenheim,title+author(exact),UPDATE,author|description|publisher|year|language,,Judaica Reference Sources,"Charles Cutter, Micha Falk Oppenheim",Judaica Reference Sources,Charles Cutter; Micha Falk Oppenheim
46b8a6ea-cb14-4ef3-b691-1d74da10de9b,Scriptorum Classicorum Bibliotheca Oxoniensis,Unknown,title+author(exact),UPDATE,title|year|language,,SCRIPTORUM CLASSICORUM BIBLIOTHECA OXONIENSIS,Unknown,Scriptorum Classicorum Bibliotheca Oxoniensis,Unknown
46cc7014-2f3e-4605-877a-33b69b79c899,Amulets and Superstitions,E. A. Wallis Budge,,INSERT,,no match found,,,Amulets and Superstitions,E. A. Wallis Budge
46d7332f-2781-4384-955c-ac153ed16316,Basileus,Robert Drews,,INSERT,,no match found,,,Basileus,Robert Drews
46ee9efd-77f2-4233-ab06-510d5af964d4,Transients in Linear Systems,Murray F. Gardner,,INSERT,,no match found,,,Transients in Linear Systems,Murray F. Gardner
46f28f0a-f6a7-459a-8456-34daf6240586,The Archaeology of Greece,William R. Biers,,INSERT,,no match found,,,The Archaeology of Greece,William R. Biers
46f5b7d2-379b-4823-bf07-a46e6c9f4e4c,Jewish Heritage Travel,Ruth Ellen Gruber,,INSERT,,no match found,,,Jewish Heritage Travel,Ruth Ellen Gruber
46f73019-72fc-410a-897a-696c761a4fa9,Gesammelte Schriften,Samson Raphael Hirsch,,INSERT,,no match found,,,Gesammelte Schriften,Samson Raphael Hirsch
47056f7c-9d91-4f17-91f6-8fff61d950e0,The ancient Greeks,John V. A. Fine,,INSERT,,no match found,,,The ancient Greeks,John V. A. Fine
47078a3b-9b06-4b17-ac74-9bbbc98d5e81,Mannerism and Anti-mannerism in Italian Painting,Walter Friedlaender,,INSERT,,no match found,,,Mannerism and Anti-mannerism in Italian Painting,Walter Friedlaender
4711be93-ab05-4e08-b9c4-b15ae63a7e4a,Socrates Arabus,Ilai Alon,,INSERT,,no match found,,,Socrates Arabus,Ilai Alon
4713165a-9bd1-4717-97ed-4fa694e23aa0,The Catcher in the Rye,J. D. Salinger,,INSERT,,no match found,,,The Catcher in the Rye,J. D. Salinger
472a731f-73b0-4f09-9788-441b50433d78,The Mother's Encyclopedia,P.P. - New York. - Parents' Magazine,,INSERT,,no match found,,,The Mother's Encyclopedia,P.P. - New York. - Parents' Magazine
4736ead7-ea18-47ae-89af-65ac44c3b65d,Lost Worlds of Ancient and Modern Greece,D. J. Ian Begg,,INSERT,,no match found,,,Lost Worlds of Ancient and Modern Greece,D. J. Ian Begg
473efe5c-6551-406e-ae50-b0108422af62,Machon: The Fragments,Machon,,INSERT,,no match found,,,Machon: The Fragments,Machon
47490fd0-a857-406c-a6cc-dbef65c00523,Kenkyusha's new school japanese-english dictionary,R.M.V. Collick,title+author(exact),UPDATE,title|year|language,,KENKYUSHA'S NEW COLLEGE JAPANESE-ENGLISH DICTIONARY,R.M.V. Collick,Kenkyusha's new school japanese-english dictionary,R.M.V. Collick
47513935-4b13-467c-9bfd-b505e851b301,The Oxford English-reader's Dictionary,A. S. Hornby; E. C. Parnwell,,INSERT,,no match found,,,The Oxford English-reader's Dictionary,A. S. Hornby; E. C. Parnwell
47542e3e-9fd0-4738-843f-d64078696971,The Waste Land and Other Poems,T. S. Eliot,,INSERT,,no match found,,,The Waste Land and Other Poems,T. S. Eliot
477310ef-3f50-4b36-a6b9-1e2f52e3ca6b,Protagoras,Plato,,INSERT,,no match found,,,Protagoras,Plato
47766121-d1cf-4f1d-8d82-ad4af19c23c8,Between Rashi and Maimonides,Ephraim Kanarfogel; Moshe Sokolow,,INSERT,,no match found,,,Between Rashi and Maimonides,Ephraim Kanarfogel; Moshe Sokolow
4778fc60-b241-4f15-9e6c-8f44bcc5f1f5,Literacy and Development in the West,Carlo M. Cipolla,,INSERT,,no match found,,,Literacy and Development in the West,Carlo M. Cipolla
477d0baa-c3eb-49be-9493-3251fd3b9d35,"Saul, King of Israel",Victor Stanley Starbuck,,INSERT,,no match found,,,"Saul, King of Israel",Victor Stanley Starbuck
478cdb3c-4442-4512-a3de-61222c63bd76,A History of Jewish Literature,Israel Zinberg,,INSERT,,no match found,,,A History of Jewish Literature,Israel Zinberg
479a46b4-8d3d-410b-965e-8d19022f6cc5,Rebell und Verkünder,Fritz von Unruh,title+author(exact),UPDATE,year|language,,Rebell und Verkünder,Fritz von Unruh,Rebell und Verkünder,Fritz von Unruh
47a23d8b-e7d9-4697-999e-7673550db2b8,Symphony No. 2 in C Minor,Gustav Mahler,,INSERT,,no match found,,,Symphony No. 2 in C Minor,Gustav Mahler
47a4595f-7173-4e7c-ab5e-b5f773ef2765,"Jewish Law Association Studies, 001: the Touro Conference Volume",Bernard S. Jackson,,INSERT,,no match found,,,"Jewish Law Association Studies, 001: the Touro Conference Volume",Bernard S. Jackson
47a540d1-ced7-4fb6-81ec-5a4d73d0af7c,Religious Philosophy,Harry Austryn Wolfson,,INSERT,,no match found,,,Religious Philosophy,Harry Austryn Wolfson
47a96e26-6658-4fae-a4b1-272d8daf7873,Blake,Stanley Gardner,,INSERT,,no match found,,,Blake,Stanley Gardner
47b4e871-cc9e-46c6-a2f8-68d33e6890da,Harvard Dictionary of Music,Willi Apel,,INSERT,,no match found,,,Harvard Dictionary of Music,Willi Apel
47bc70ae-9d10-4381-98cc-355920ce7b16,"Law, Sexuality, and Society",David Cohen,,INSERT,,no match found,,,"Law, Sexuality, and Society",David Cohen
47be7bb9-04b4-4993-9f28-f111bb6a0f82,Judaism and the Origins of Christianity,David Flusser,,INSERT,,no match found,,,Judaism and the Origins of Christianity,David Flusser
47c1e696-65c6-4237-8454-f07ea55050f4,A Concise English-Hebrew Dictionary,M. H. Segal,,INSERT,,no match found,,,A Concise English-Hebrew Dictionary,M. H. Segal
47d2edc4-5f62-410f-9bc1-145d58910868,Meditation and Kabbalah,Aryeh Kaplan,,INSERT,,no match found,,,Meditation and Kabbalah,Aryeh Kaplan
47e04692-ac92-4182-abb0-bab126afeb32,Quellen zur Ethik Theophrast,William W. Fortenbaugh,title+author(exact),UPDATE,title|author|year|language,,QUELLEN ZUR ETHIK THEOPUWAS,"WILLIAM W. FORTENBAUGH, YEHUDAH KAPLAN",Quellen zur Ethik Theophrast,William W. Fortenbaugh
47e053cb-54e3-4a91-8c8e-66aa4c14dc53,The Rationalists,Rene Descartes; Benedict de Spinoza; Gottfried Wilhelm Von Leibniz,,INSERT,,no match found,,,The Rationalists,Rene Descartes; Benedict de Spinoza; Gottfried Wilhelm Von Leibniz
47e29843-afef-46db-9681-b1d0a9b2fd81,A New Latin Syntax,E. C. Woodcock,,INSERT,,no match found,,,A New Latin Syntax,E. C. Woodcock
47e360e6-f590-4cbd-b194-c8934cca86f5,Athens and Sparta,Anton Powell,,INSERT,,no match found,,,Athens and Sparta,Anton Powell
48072a69-e14b-4aa5-8474-a7e98f65744d,Grammatik des samaritanischen Aramäisch,Rudolf Macuch,,INSERT,,no match found,,,Grammatik des samaritanischen Aramäisch,Rudolf Macuch
480e7fba-d63a-4e51-8dc0-24af25e7f39e,The Jerusalem Windows,Marc Chagall,,INSERT,,no match found,,,The Jerusalem Windows,Marc Chagall
4814a939-4cff-46e3-afca-d05e6cfbfd21,"You and Your Child's Health, Etc",Paulette Kahn HARTRICH,,INSERT,,no match found,,,"You and Your Child's Health, Etc",Paulette Kahn HARTRICH
481ade0f-fe8f-4a8c-b3da-2e223d9d36c9,Rashi,Menahem Banitt; Elazar Touitou; Charles Touati; Gérard Nahon,,INSERT,,no match found,,,Rashi,Menahem Banitt; Elazar Touitou; Charles Touati; Gérard Nahon
484d1191-98ac-4823-9b1a-5a1e242491ac,Nicholas Nickleby,Charles Dickens,,INSERT,,no match found,,,Nicholas Nickleby,Charles Dickens
485e1955-8d5c-4e89-8698-877705d8b2d5,International Economics,Paul R. Krugman; Maurice Obstfeld; Marc J.. Melitz,,INSERT,,no match found,,,International Economics,Paul R. Krugman; Maurice Obstfeld; Marc J.. Melitz
486cbdbc-fab9-41f5-bd47-e74ed811ac7b,45 Arias from Operas and Oratorios,Georg Friedrich Händel,,INSERT,,no match found,,,45 Arias from Operas and Oratorios,Georg Friedrich Händel
4873a606-7929-4a1f-9900-312b53fee59f,John Dewey on education,Reginald D. Archambault,title+author(exact),UPDATE,title|year|language,,John Dewey on Education,Reginald D. Archambault,John Dewey on education,Reginald D. Archambault
4873d8eb-14f4-46ad-88dc-4428b65b842d,Medieval and modern Greek poetry,Constantine Athanasius Trypanis,,INSERT,,no match found,,,Medieval and modern Greek poetry,Constantine Athanasius Trypanis
487982bb-2e12-43af-b6a7-667dbec4ae1b,The Greek State at War,W. Kendrick Pritchett,,INSERT,,no match found,,,The Greek State at War,W. Kendrick Pritchett
48904ece-e760-4542-ac89-2af42c94ea8b,Select poems,Theocritus,,INSERT,,no match found,,,Select poems,Theocritus
48907dbe-e8cc-4ab1-8fb5-81c5873fccf0,The Delphic Oracle,Joseph Fontenrose,title+author(exact),UPDATE,author|description|publisher|year|language,,The Delphic Oracle,Unknown,The Delphic Oracle,Joseph Fontenrose
489bd984-ee23-471e-82c3-d7f95fe39876,A History of Jewish Literature,Israel Zinberg,,INSERT,,no match found,,,A History of Jewish Literature,Israel Zinberg
48a01aa3-4db9-4873-8fa5-7e6e0d568d59,Handbuch Der Griechischen Staatsalterthümer,Gustav Gilbert,,INSERT,,no match found,,,Handbuch Der Griechischen Staatsalterthümer,Gustav Gilbert
48a49c67-d92f-4e57-b392-6b9cdf1f3c7b,Maimonides on Human Perfection,Menachem Marc Kellner,title+author(exact),UPDATE,author|year|language,,Maimonides on Human Perfection,Unknown,Maimonides on Human Perfection,Menachem Marc Kellner
48a9c5cf-bb5e-43a4-a95c-00326388ad77,Religion and Magic,Graham Cunningham,,INSERT,,no match found,,,Religion and Magic,Graham Cunningham
48b6b968-8dd0-4abe-8da3-a05904578f60,"Orchestral excerpts from the symphonic repertoire, for cello;",Leonard Rose,,INSERT,,no match found,,,"Orchestral excerpts from the symphonic repertoire, for cello;",Leonard Rose
48b9231e-c6a5-47d1-8298-97f8f59d98a0,Electra,Sophocles,title+author(exact),UPDATE,author|year|language,,Electra,"Sophocles, J. H. Kells (ed.)",Electra,Sophocles
